type,oc_year,oc_data,oc_county,oc_region
案類,發生年度,發生日期,發生縣市,發生鄉鎮市區
機車竊盜,113,1021,基隆市,仁愛區
機車竊盜,113,1021,臺北市,信義區
機車竊盜,113,1021,高雄市,楠梓區
機車竊盜,113,1021,高雄市,岡山區
機車竊盜,113,1021,高雄市,杉林區
機車竊盜,113,1021,新北市,板橋區
機車竊盜,113,1021,臺南市,安定區
機車竊盜,113,1021,桃園市,中壢區
機車竊盜,113,1021,桃園市,中壢區
機車竊盜,113,1021,桃園市,蘆竹區
機車竊盜,113,1022,彰化縣,彰化市
機車竊盜,113,1022,南投縣,草屯鎮
機車竊盜,113,1022,雲林縣,西螺鎮
機車竊盜,113,1022,嘉義市,西區
機車竊盜,113,1022,高雄市,三民區
機車竊盜,113,1022,高雄市,大寮區
機車竊盜,113,1022,高雄市,岡山區
機車竊盜,113,1022,新北市,板橋區
機車竊盜,113,1022,新北市,新莊區
機車竊盜,113,1022,新北市,新店區
機車竊盜,113,1022,臺南市,安南區
機車竊盜,113,1022,桃園市,楊梅區
機車竊盜,113,1022,桃園市,龜山區
機車竊盜,113,1022,桃園市,平鎮區
機車竊盜,113,1023,屏東縣,屏東市
機車竊盜,113,1023,臺東縣,臺東市
機車竊盜,113,1023,基隆市,中山區
機車竊盜,113,1023,基隆市,安樂區
機車竊盜,113,1023,臺北市,信義區
機車竊盜,113,1023,高雄市,左營區
機車竊盜,113,1023,高雄市,前金區
機車竊盜,113,1023,高雄市,大寮區
機車竊盜,113,1023,高雄市,岡山區
機車竊盜,113,1023,新北市,板橋區
機車竊盜,113,1023,新北市,新莊區
機車竊盜,113,1023,桃園市,桃園區
機車竊盜,113,1023,桃園市,中壢區
機車竊盜,113,1023,桃園市,中壢區
機車竊盜,113,1024,新竹縣,竹北市
機車竊盜,113,1024,新竹縣,湖口鄉
機車竊盜,113,1024,苗栗縣,苗栗市
機車竊盜,113,1024,彰化縣,秀水鄉
機車竊盜,113,1024,彰化縣,大村鄉
機車竊盜,113,1024,南投縣,南投市
機車竊盜,113,1024,南投縣,南投市
機車竊盜,113,1024,南投縣,南投市
機車竊盜,113,1024,南投縣,草屯鎮
機車竊盜,113,1024,南投縣,水里鄉
機車竊盜,113,1024,雲林縣,虎尾鎮
機車竊盜,113,1024,雲林縣,虎尾鎮
機車竊盜,113,1024,嘉義縣,民雄鄉
機車竊盜,113,1024,新北市,板橋區
機車竊盜,113,1024,新北市,新店區
機車竊盜,113,1024,新北市,淡水區
機車竊盜,113,1024,新北市,蘆洲區
機車竊盜,113,1024,臺中市,西屯區
機車竊盜,113,1024,臺中市,西屯區
機車竊盜,113,1024,臺中市,北屯區
機車竊盜,113,1024,臺中市,沙鹿區
機車竊盜,113,1024,臺中市,大雅區
機車竊盜,113,1024,臺中市,大安區
機車竊盜,113,1024,臺南市,新營區
機車竊盜,113,1024,臺南市,安南區
機車竊盜,113,1024,桃園市,桃園區
機車竊盜,113,1024,桃園市,龜山區
機車竊盜,113,1025,屏東縣,屏東市
機車竊盜,113,1025,新竹市,東區
機車竊盜,113,1025,高雄市,楠梓區
機車竊盜,113,1025,高雄市,鳳山區
機車竊盜,113,1025,新北市,三重區
機車竊盜,113,1025,臺中市,北區
機車竊盜,113,1025,桃園市,桃園區
機車竊盜,113,1025,桃園市,桃園區
機車竊盜,113,1026,高雄市,鳳山區
機車竊盜,113,1026,高雄市,鳳山區
機車竊盜,113,1026,高雄市,林園區
機車竊盜,113,1026,高雄市,甲仙區
機車竊盜,113,1026,新北市,中和區
機車竊盜,113,1026,新北市,新莊區
機車竊盜,113,1026,新北市,五股區
機車竊盜,113,1026,臺中市,東區
機車竊盜,113,1026,桃園市,桃園區
機車竊盜,113,1026,桃園市,桃園區
機車竊盜,113,1026,桃園市,蘆竹區
機車竊盜,113,1027,彰化縣,田中鎮
機車竊盜,113,1027,雲林縣,斗六市
機車竊盜,113,1027,雲林縣,虎尾鎮
機車竊盜,113,1027,雲林縣,虎尾鎮
機車竊盜,113,1027,花蓮縣,吉安鄉
機車竊盜,113,1027,高雄市,三民區
機車竊盜,113,1027,臺中市,北區
機車竊盜,113,1027,臺中市,沙鹿區
機車竊盜,113,1027,桃園市,桃園區
機車竊盜,113,1028,苗栗縣,苗栗市
機車竊盜,113,1028,屏東縣,萬丹鄉
機車竊盜,113,1028,新竹市,東區
機車竊盜,113,1028,高雄市,苓雅區
機車竊盜,113,1028,新北市,瑞芳區
機車竊盜,113,1028,新北市,土城區
機車竊盜,113,1028,臺中市,大雅區
機車竊盜,113,1029,新竹縣,新埔鎮
機車竊盜,113,1029,雲林縣,斗六市
機車竊盜,113,1029,新竹市,東區
機車竊盜,113,1029,新竹市,東區
機車竊盜,113,1029,高雄市,前金區
機車竊盜,113,1029,高雄市,鳳山區
機車竊盜,113,1029,高雄市,鳳山區
機車竊盜,113,1029,高雄市,林園區
機車竊盜,113,1029,高雄市,杉林區
機車竊盜,113,1029,新北市,新莊區
機車竊盜,113,1029,新北市,土城區
機車竊盜,113,1029,臺南市,玉井區
機車竊盜,113,1029,桃園市,中壢區
機車竊盜,113,1029,桃園市,平鎮區
機車竊盜,113,1030,苗栗縣,竹南鎮
機車竊盜,113,1030,彰化縣,彰化市
機車竊盜,113,1030,南投縣,埔里鎮
機車竊盜,113,1030,南投縣,魚池鄉
機車竊盜,113,1030,新竹市,北區
機車竊盜,113,1030,臺北市,萬華區
機車竊盜,113,1030,高雄市,三民區
機車竊盜,113,1030,新北市,中和區
機車竊盜,113,1030,臺中市,西區
機車竊盜,113,1030,臺南市,永康區
機車竊盜,113,1030,臺南市,永康區
機車竊盜,113,1030,桃園市,龜山區
機車竊盜,113,1031,屏東縣,高樹鄉
機車竊盜,113,1031,屏東縣,新園鄉
機車竊盜,113,1031,嘉義市,西區
機車竊盜,113,1031,高雄市,鳳山區
機車竊盜,113,1031,高雄市,大寮區
機車竊盜,113,1031,新北市,土城區
機車竊盜,113,1031,桃園市,觀音區
機車竊盜,113,1101,苗栗縣,大湖鄉
機車竊盜,113,1101,花蓮縣,吉安鄉
機車竊盜,113,1101,高雄市,楠梓區
機車竊盜,113,1101,高雄市,苓雅區
機車竊盜,113,1101,高雄市,鳥松區
機車竊盜,113,1101,新北市,樹林區
機車竊盜,113,1101,臺南市,新營區
機車竊盜,113,1101,桃園市,八德區
機車竊盜,113,1101,桃園市,平鎮區
機車竊盜,113,1102,苗栗縣,後龍鎮
機車竊盜,113,1102,彰化縣,田尾鄉
機車竊盜,113,1102,屏東縣,萬丹鄉
機車竊盜,113,1102,新竹市,北區
機車竊盜,113,1102,新北市,板橋區
機車竊盜,113,1102,新北市,三重區
機車竊盜,113,1102,新北市,三峽區
機車竊盜,113,1102,臺南市,新營區
機車竊盜,113,1102,臺南市,柳營區
機車竊盜,113,1102,臺南市,仁德區
機車竊盜,113,1102,桃園市,桃園區
機車竊盜,113,1102,桃園市,桃園區
機車竊盜,113,1102,桃園市,龜山區
機車竊盜,113,1102,桃園市,平鎮區
機車竊盜,113,1103,宜蘭縣,員山鄉
機車竊盜,113,1103,南投縣,南投市
機車竊盜,113,1103,雲林縣,虎尾鎮
機車竊盜,113,1103,雲林縣,虎尾鎮
機車竊盜,113,1103,臺北市,文山區
機車竊盜,113,1103,新北市,板橋區
機車竊盜,113,1103,新北市,三重區
機車竊盜,113,1103,臺中市,西屯區
機車竊盜,113,1103,臺南市,後壁區
機車竊盜,113,1103,臺南市,將軍區
機車竊盜,113,1103,臺南市,永康區
機車竊盜,113,1103,臺南市,安南區
機車竊盜,113,1104,宜蘭縣,羅東鎮
機車竊盜,113,1104,苗栗縣,三灣鄉
機車竊盜,113,1104,彰化縣,北斗鎮
機車竊盜,113,1104,高雄市,大寮區
機車竊盜,113,1104,新北市,中和區
機車竊盜,113,1104,新北市,新莊區
機車竊盜,113,1104,臺中市,后里區
機車竊盜,113,1104,桃園市,中壢區
機車竊盜,113,1104,桃園市,八德區
機車竊盜,113,1104,桃園市,新屋區
機車竊盜,113,1105,宜蘭縣,羅東鎮
機車竊盜,113,1105,屏東縣,潮州鎮
機車竊盜,113,1105,臺北市,萬華區
機車竊盜,113,1105,高雄市,美濃區
機車竊盜,113,1105,新北市,泰山區
機車竊盜,113,1105,臺中市,神岡區
機車竊盜,113,1105,桃園市,中壢區
機車竊盜,113,1105,桃園市,大溪區
機車竊盜,113,1105,桃園市,大溪區
機車竊盜,113,1106,苗栗縣,竹南鎮
機車竊盜,113,1106,臺東縣,臺東市
機車竊盜,113,1106,高雄市,前鎮區
機車竊盜,113,1106,高雄市,大樹區
機車竊盜,113,1106,高雄市,美濃區
機車竊盜,113,1106,新北市,中和區
機車竊盜,113,1106,新北市,三峽區
機車竊盜,113,1106,新北市,土城區
機車竊盜,113,1106,臺中市,東區
機車竊盜,113,1106,臺南市,善化區
機車竊盜,113,1106,桃園市,中壢區
機車竊盜,113,1106,桃園市,中壢區
機車竊盜,113,1106,桃園市,楊梅區
機車竊盜,113,1106,桃園市,蘆竹區
機車竊盜,113,1107,新竹縣,湖口鄉
機車竊盜,113,1107,花蓮縣,花蓮市
機車竊盜,113,1107,新竹市,東區
機車竊盜,113,1107,高雄市,三民區
機車竊盜,113,1107,高雄市,鳳山區
機車竊盜,113,1107,新北市,永和區
機車竊盜,113,1107,新北市,新莊區
機車竊盜,113,1107,臺中市,沙鹿區
機車竊盜,113,1107,臺南市,佳里區
機車竊盜,113,1107,臺南市,北區
機車竊盜,113,1107,桃園市,蘆竹區
機車竊盜,113,1107,桃園市,平鎮區
機車竊盜,113,1107,桃園市,觀音區
機車竊盜,113,1108,苗栗縣,頭份市
機車竊盜,113,1108,彰化縣,彰化市
機車竊盜,113,1108,彰化縣,彰化市
機車竊盜,113,1108,彰化縣,大村鄉
機車竊盜,113,1108,新竹市,東區
機車竊盜,113,1108,新竹市,東區
機車竊盜,113,1108,高雄市,三民區
機車竊盜,113,1108,高雄市,鳳山區
機車竊盜,113,1108,新北市,三重區
機車竊盜,113,1108,新北市,新莊區
機車竊盜,113,1108,新北市,五股區
機車竊盜,113,1108,臺南市,永康區
機車竊盜,113,1108,臺南市,安南區
機車竊盜,113,1108,桃園市,中壢區
機車竊盜,113,1108,桃園市,平鎮區
機車竊盜,113,1109,雲林縣,虎尾鎮
機車竊盜,113,1109,臺中市,大肚區
機車竊盜,113,1109,臺南市,鹽水區
機車竊盜,113,1109,臺南市,佳里區
機車竊盜,113,1109,桃園市,桃園區
機車竊盜,113,1109,桃園市,桃園區
機車竊盜,113,1110,新竹縣,湖口鄉
機車竊盜,113,1110,苗栗縣,泰安鄉
機車竊盜,113,1110,苗栗縣,泰安鄉
機車竊盜,113,1110,彰化縣,田中鎮
機車竊盜,113,1110,嘉義縣,民雄鄉
機車竊盜,113,1110,花蓮縣,新城鄉
機車竊盜,113,1110,新竹市,東區
機車竊盜,113,1110,臺北市,萬華區
機車竊盜,113,1110,高雄市,三民區
機車竊盜,113,1110,新北市,五股區
機車竊盜,113,1110,臺中市,北屯區
機車竊盜,113,1110,臺中市,豐原區
機車竊盜,113,1110,臺中市,霧峰區
機車竊盜,113,1110,臺南市,新營區
機車竊盜,113,1110,臺南市,安南區
機車竊盜,113,1110,桃園市,桃園區
機車竊盜,113,1110,桃園市,龜山區
機車竊盜,113,1111,新竹縣,竹北市
機車竊盜,113,1111,新竹縣,湖口鄉
機車竊盜,113,1111,新竹縣,新豐鄉
機車竊盜,113,1111,苗栗縣,竹南鎮
機車竊盜,113,1111,彰化縣,彰化市
機車竊盜,113,1111,彰化縣,員林市
機車竊盜,113,1111,雲林縣,虎尾鎮
機車竊盜,113,1111,高雄市,三民區
機車竊盜,113,1111,高雄市,前鎮區
機車竊盜,113,1111,高雄市,前鎮區
機車竊盜,113,1111,新北市,三重區
機車竊盜,113,1111,新北市,新莊區
機車竊盜,113,1111,新北市,淡水區
機車竊盜,113,1111,臺中市,西屯區
機車竊盜,113,1111,桃園市,龜山區
機車竊盜,113,1112,彰化縣,員林市
機車竊盜,113,1112,屏東縣,鹽埔鄉
機車竊盜,113,1112,屏東縣,新園鄉
機車竊盜,113,1112,高雄市,大寮區
機車竊盜,113,1112,高雄市,仁武區
機車竊盜,113,1112,新北市,新莊區
機車竊盜,113,1112,臺中市,西屯區
機車竊盜,113,1112,臺中市,沙鹿區
機車竊盜,113,1112,臺中市,大里區
機車竊盜,113,1112,臺南市,仁德區
機車竊盜,113,1112,桃園市,中壢區
機車竊盜,113,1112,桃園市,楊梅區
機車竊盜,113,1112,桃園市,龜山區
機車竊盜,113,1113,苗栗縣,苑裡鎮
機車竊盜,113,1113,彰化縣,二林鎮
機車竊盜,113,1113,雲林縣,虎尾鎮
機車竊盜,113,1113,屏東縣,屏東市
機車竊盜,113,1113,嘉義市,西區
機車竊盜,113,1113,高雄市,旗山區
機車竊盜,113,1113,新北市,三重區
機車竊盜,113,1113,新北市,中和區
機車竊盜,113,1113,新北市,土城區
機車竊盜,113,1113,新北市,蘆洲區
機車竊盜,113,1113,臺中市,西屯區
機車竊盜,113,1113,臺中市,西屯區
機車竊盜,113,1113,臺中市,豐原區
機車竊盜,113,1113,臺中市,豐原區
機車竊盜,113,1113,臺中市,沙鹿區
機車竊盜,113,1113,臺中市,潭子區
機車竊盜,113,1113,臺南市,仁德區
機車竊盜,113,1113,桃園市,桃園區
機車竊盜,113,1113,桃園市,中壢區
機車竊盜,113,1113,桃園市,中壢區
機車竊盜,113,1113,桃園市,龜山區
機車竊盜,113,1114,新竹縣,尖石鄉
機車竊盜,113,1114,彰化縣,員林市
機車竊盜,113,1114,新竹市,東區
機車竊盜,113,1114,臺北市,萬華區
機車竊盜,113,1114,高雄市,三民區
機車竊盜,113,1114,新北市,板橋區
機車竊盜,113,1114,臺中市,北屯區
機車竊盜,113,1114,臺中市,豐原區
機車竊盜,113,1114,桃園市,桃園區
機車竊盜,113,1114,桃園市,桃園區
機車竊盜,113,1114,桃園市,平鎮區
機車竊盜,113,1115,宜蘭縣,羅東鎮
機車竊盜,113,1115,彰化縣,彰化市
機車竊盜,113,1115,彰化縣,鹿港鎮
機車竊盜,113,1115,南投縣,草屯鎮
機車竊盜,113,1115,嘉義縣,太保市
機車竊盜,113,1115,基隆市,中山區
機車竊盜,113,1115,高雄市,苓雅區
機車竊盜,113,1115,新北市,三重區
機車竊盜,113,1115,新北市,三重區
機車竊盜,113,1115,新北市,永和區
機車竊盜,113,1115,新北市,三峽區
機車竊盜,113,1115,臺中市,東區
機車竊盜,113,1115,臺中市,豐原區
機車竊盜,113,1115,臺中市,東勢區
機車竊盜,113,1115,臺南市,永康區
機車竊盜,113,1115,桃園市,龍潭區
機車竊盜,113,1116,南投縣,埔里鎮
機車竊盜,113,1116,雲林縣,虎尾鎮
機車竊盜,113,1116,雲林縣,虎尾鎮
機車竊盜,113,1116,臺東縣,臺東市
機車竊盜,113,1116,花蓮縣,吉安鄉
機車竊盜,113,1116,新竹市,北區
機車竊盜,113,1116,高雄市,大寮區
機車竊盜,113,1116,新北市,新莊區
機車竊盜,113,1116,新北市,汐止區
機車竊盜,113,1117,新竹縣,竹北市
機車竊盜,113,1117,臺北市,中正區
機車竊盜,113,1117,高雄市,楠梓區
機車竊盜,113,1117,高雄市,林園區
機車竊盜,113,1117,新北市,林口區
機車竊盜,113,1117,桃園市,中壢區
機車竊盜,113,1117,桃園市,大園區
機車竊盜,113,1118,苗栗縣,卓蘭鎮
機車竊盜,113,1118,雲林縣,斗六市
機車竊盜,113,1118,嘉義縣,太保市
機車竊盜,113,1118,嘉義縣,朴子市
機車竊盜,113,1118,屏東縣,新園鄉
機車竊盜,113,1118,高雄市,楠梓區
機車竊盜,113,1118,新北市,蘆洲區
機車竊盜,113,1118,臺中市,豐原區
機車竊盜,113,1118,臺南市,安南區
機車竊盜,113,1118,桃園市,桃園區
機車竊盜,113,1119,苗栗縣,苑裡鎮
機車竊盜,113,1119,彰化縣,花壇鄉
機車竊盜,113,1119,彰化縣,社頭鄉
機車竊盜,113,1119,南投縣,草屯鎮
機車竊盜,113,1119,花蓮縣,花蓮市
機車竊盜,113,1119,臺北市,大安區
機車竊盜,113,1119,臺北市,中山區
機車竊盜,113,1119,高雄市,前鎮區
機車竊盜,113,1119,高雄市,旗津區
機車竊盜,113,1119,新北市,三重區
機車竊盜,113,1119,新北市,樹林區
機車竊盜,113,1119,桃園市,八德區
機車竊盜,113,1120,花蓮縣,瑞穗鄉
機車竊盜,113,1120,高雄市,林園區
機車竊盜,113,1120,高雄市,林園區
機車竊盜,113,1120,新北市,三重區
機車竊盜,113,1120,新北市,三重區
機車竊盜,113,1120,新北市,新莊區
機車竊盜,113,1120,新北市,五股區
機車竊盜,113,1120,臺中市,中區
機車竊盜,113,1120,桃園市,八德區
機車竊盜,113,1121,花蓮縣,吉安鄉
機車竊盜,113,1121,新北市,新莊區
機車竊盜,113,1121,新北市,新莊區
機車竊盜,113,1122,屏東縣,林邊鄉
機車竊盜,113,1122,花蓮縣,花蓮市
機車竊盜,113,1122,花蓮縣,秀林鄉
機車竊盜,113,1122,嘉義市,西區
機車竊盜,113,1122,臺北市,大同區
機車竊盜,113,1122,高雄市,鼓山區
機車竊盜,113,1122,高雄市,前鎮區
機車竊盜,113,1122,新北市,三重區
機車竊盜,113,1122,新北市,三重區
機車竊盜,113,1122,新北市,新莊區
機車竊盜,113,1122,新北市,八里區
機車竊盜,113,1122,桃園市,楊梅區
機車竊盜,113,1122,桃園市,大園區
機車竊盜,113,1122,桃園市,平鎮區
機車竊盜,113,1123,新竹縣,湖口鄉
機車竊盜,113,1123,苗栗縣,造橋鄉
機車竊盜,113,1123,彰化縣,芬園鄉
機車竊盜,113,1123,屏東縣,屏東市
機車竊盜,113,1123,高雄市,大寮區
機車竊盜,113,1123,新北市,八里區
機車竊盜,113,1123,臺中市,東區
機車竊盜,113,1123,臺中市,南屯區
機車竊盜,113,1123,臺中市,南屯區
機車竊盜,113,1123,臺中市,后里區
機車竊盜,113,1123,臺南市,安平區
機車竊盜,113,1123,臺南市,中西區
機車竊盜,113,1123,臺南市,中西區
機車竊盜,113,1123,桃園市,龍潭區
機車竊盜,113,1124,彰化縣,田中鎮
機車竊盜,113,1124,臺東縣,臺東市
機車竊盜,113,1124,臺東縣,臺東市
機車竊盜,113,1124,基隆市,仁愛區
機車竊盜,113,1124,臺北市,中山區
機車竊盜,113,1124,臺中市,北區
機車竊盜,113,1125,南投縣,埔里鎮
機車竊盜,113,1125,雲林縣,虎尾鎮
機車竊盜,113,1125,花蓮縣,花蓮市
機車竊盜,113,1125,臺北市,中正區
機車竊盜,113,1125,臺北市,北投區
機車竊盜,113,1125,高雄市,前鎮區
機車竊盜,113,1125,新北市,中和區
機車竊盜,113,1125,新北市,新店區
機車竊盜,113,1125,新北市,土城區
機車竊盜,113,1125,臺中市,中區
機車竊盜,113,1125,臺南市,安南區
機車竊盜,113,1126,彰化縣,彰化市
機車竊盜,113,1126,屏東縣,潮州鎮
機車竊盜,113,1126,屏東縣,林邊鄉
機車竊盜,113,1126,花蓮縣,花蓮市
機車竊盜,113,1126,臺北市,士林區
機車竊盜,113,1126,臺北市,士林區
機車竊盜,113,1126,高雄市,大寮區
機車竊盜,113,1126,高雄市,旗山區
機車竊盜,113,1126,新北市,新莊區
機車竊盜,113,1126,臺中市,南區
機車竊盜,113,1126,桃園市,桃園區
機車竊盜,113,1126,桃園市,楊梅區
機車竊盜,113,1127,彰化縣,員林市
機車竊盜,113,1127,屏東縣,屏東市
機車竊盜,113,1127,新竹市,東區
機車竊盜,113,1127,嘉義市,東區
機車竊盜,113,1127,臺北市,大同區
機車竊盜,113,1127,臺北市,萬華區
機車竊盜,113,1127,臺北市,北投區
機車竊盜,113,1127,臺南市,北區
機車竊盜,113,1127,臺南市,北區
機車竊盜,113,1127,桃園市,中壢區
機車竊盜,113,1128,南投縣,竹山鎮
機車竊盜,113,1128,基隆市,中山區
機車竊盜,113,1128,臺北市,南港區
機車竊盜,113,1128,高雄市,苓雅區
機車竊盜,113,1128,新北市,三重區
機車竊盜,113,1128,新北市,新莊區
機車竊盜,113,1128,臺中市,大雅區
機車竊盜,113,1128,臺中市,石岡區
機車竊盜,113,1128,臺南市,永康區
機車竊盜,113,1128,桃園市,中壢區
機車竊盜,113,1128,桃園市,龜山區
機車竊盜,113,1129,苗栗縣,獅潭鄉
機車竊盜,113,1129,南投縣,埔里鎮
機車竊盜,113,1129,屏東縣,潮州鎮
機車竊盜,113,1129,屏東縣,恆春鎮
機車竊盜,113,1129,花蓮縣,花蓮市
機車竊盜,113,1129,花蓮縣,吉安鄉
機車竊盜,113,1129,臺北市,北投區
機車竊盜,113,1129,新北市,三重區
機車竊盜,113,1129,臺中市,大雅區
機車竊盜,113,1129,臺南市,永康區
機車竊盜,113,1129,臺南市,安南區
機車竊盜,113,1130,金門縣,金寧鄉
機車竊盜,113,1130,新竹縣,湖口鄉
機車竊盜,113,1130,臺北市,
機車竊盜,113,1130,臺中市,南區
機車竊盜,113,1130,臺南市,安南區
機車竊盜,113,1130,臺南市,中西區
機車竊盜,113,1201,彰化縣,芬園鄉
機車竊盜,113,1201,新竹市,東區
機車竊盜,113,1201,高雄市,左營區
機車竊盜,113,1201,新北市,板橋區
機車竊盜,113,1201,新北市,新莊區
機車竊盜,113,1201,新北市,新莊區
機車竊盜,113,1201,新北市,三峽區
機車竊盜,113,1201,新北市,土城區
機車竊盜,113,1201,臺中市,中區
機車竊盜,113,1201,臺中市,龍井區
機車竊盜,113,1201,桃園市,桃園區
機車竊盜,113,1202,新竹縣,湖口鄉
機車竊盜,113,1202,彰化縣,彰化市
機車竊盜,113,1202,彰化縣,彰化市
機車竊盜,113,1202,彰化縣,社頭鄉
機車竊盜,113,1202,雲林縣,西螺鎮
機車竊盜,113,1202,花蓮縣,花蓮市
機車竊盜,113,1202,花蓮縣,鳳林鎮
機車竊盜,113,1202,花蓮縣,瑞穗鄉
機車竊盜,113,1202,新竹市,東區
機車竊盜,113,1202,新北市,三重區
機車竊盜,113,1202,新北市,新莊區
機車竊盜,113,1202,新北市,樹林區
機車竊盜,113,1202,臺中市,西區
機車竊盜,113,1202,臺南市,永康區
機車竊盜,113,1202,桃園市,中壢區
機車竊盜,113,1202,桃園市,中壢區
機車竊盜,113,1203,宜蘭縣,壯圍鄉
機車竊盜,113,1203,新竹縣,關西鎮
機車竊盜,113,1203,彰化縣,田中鎮
機車竊盜,113,1203,基隆市,中山區
機車竊盜,113,1203,臺北市,萬華區
機車竊盜,113,1203,新北市,中和區
機車竊盜,113,1203,新北市,樹林區
機車竊盜,113,1203,臺中市,南區
機車竊盜,113,1203,臺中市,大甲區
機車竊盜,113,1203,臺南市,安南區
機車竊盜,113,1203,桃園市,桃園區
機車竊盜,113,1204,新竹市,東區
機車竊盜,113,1204,新竹市,東區
機車竊盜,113,1204,臺北市,士林區
機車竊盜,113,1204,臺中市,北區
機車竊盜,113,1204,桃園市,中壢區
機車竊盜,113,1204,桃園市,龜山區
機車竊盜,113,1204,桃園市,新屋區
機車竊盜,113,1204,桃園市,觀音區
機車竊盜,113,1205,南投縣,草屯鎮
機車竊盜,113,1205,屏東縣,萬丹鄉
機車竊盜,113,1205,基隆市,中山區
機車竊盜,113,1205,新北市,板橋區
機車竊盜,113,1205,臺中市,西屯區
機車竊盜,113,1205,臺中市,清水區
機車竊盜,113,1205,臺南市,北區
機車竊盜,113,1205,桃園市,新屋區
機車竊盜,113,1206,彰化縣,員林市
機車竊盜,113,1206,雲林縣,虎尾鎮
機車竊盜,113,1206,屏東縣,鹽埔鄉
機車竊盜,113,1206,高雄市,湖內區
機車竊盜,113,1206,新北市,板橋區
機車竊盜,113,1206,臺中市,北屯區
機車竊盜,113,1206,臺南市,北區
機車竊盜,113,1206,臺南市,安南區
機車竊盜,113,1206,臺南市,中西區
機車竊盜,113,1206,桃園市,中壢區
機車竊盜,113,1206,桃園市,龜山區
機車竊盜,113,1206,桃園市,平鎮區
機車竊盜,113,1207,新竹市,東區
機車竊盜,113,1207,高雄市,苓雅區
機車竊盜,113,1207,高雄市,鳳山區
機車竊盜,113,1207,新北市,三重區
機車竊盜,113,1207,新北市,三重區
機車竊盜,113,1207,臺中市,東勢區
機車竊盜,113,1207,臺南市,永康區
機車竊盜,113,1207,臺南市,中西區
機車竊盜,113,1207,臺南市,中西區
機車竊盜,113,1207,桃園市,中壢區
機車竊盜,113,1207,桃園市,龍潭區
機車竊盜,113,1208,宜蘭縣,羅東鎮
機車竊盜,113,1208,新竹縣,新豐鄉
機車竊盜,113,1208,雲林縣,斗南鎮
機車竊盜,113,1208,雲林縣,西螺鎮
機車竊盜,113,1208,新北市,新莊區
機車竊盜,113,1208,臺中市,大雅區
機車竊盜,113,1208,臺南市,新營區
機車竊盜,113,1208,桃園市,中壢區
機車竊盜,113,1209,彰化縣,員林市
機車竊盜,113,1209,屏東縣,新園鄉
機車竊盜,113,1209,基隆市,暖暖區
機車竊盜,113,1209,新竹市,北區
機車竊盜,113,1209,新北市,林口區
機車竊盜,113,1209,臺中市,東勢區
機車竊盜,113,1209,桃園市,楊梅區
機車竊盜,113,1209,臺中市,西區
機車竊盜,113,1210,苗栗縣,苗栗市
機車竊盜,113,1210,基隆市,七堵區
機車竊盜,113,1210,臺北市,大同區
機車竊盜,113,1210,高雄市,新興區
機車竊盜,113,1210,臺中市,南區
機車竊盜,113,1210,臺中市,南屯區
機車竊盜,113,1210,臺中市,豐原區
機車竊盜,113,1210,桃園市,桃園區
機車竊盜,113,1210,桃園市,中壢區
機車竊盜,113,1210,桃園市,中壢區
機車竊盜,113,1210,桃園市,中壢區
機車竊盜,113,1211,彰化縣,大村鄉
機車竊盜,113,1211,新竹市,北區
機車竊盜,113,1211,新北市,板橋區
機車竊盜,113,1211,新北市,新莊區
機車竊盜,113,1211,臺中市,中區
機車竊盜,113,1211,臺中市,大雅區
機車竊盜,113,1211,桃園市,觀音區
機車竊盜,113,1212,苗栗縣,竹南鎮
機車竊盜,113,1212,苗栗縣,銅鑼鄉
機車竊盜,113,1212,彰化縣,秀水鄉
機車竊盜,113,1212,雲林縣,麥寮鄉
機車竊盜,113,1212,花蓮縣,玉里鎮
機車竊盜,113,1212,新北市,中和區
機車竊盜,113,1212,新北市,淡水區
機車竊盜,113,1212,臺中市,南區
機車竊盜,113,1212,臺南市,中西區
機車竊盜,113,1212,桃園市,桃園區
機車竊盜,113,1212,桃園市,中壢區
機車竊盜,113,1212,桃園市,中壢區
機車竊盜,113,1213,新竹縣,新豐鄉
機車竊盜,113,1213,屏東縣,萬巒鄉
機車竊盜,113,1213,屏東縣,林邊鄉
機車竊盜,113,1213,新北市,板橋區
機車竊盜,113,1213,新北市,三重區
機車竊盜,113,1213,新北市,三重區
機車竊盜,113,1213,臺南市,安南區
機車竊盜,113,1213,桃園市,平鎮區
機車竊盜,113,1213,臺中市,西區
機車竊盜,113,1214,宜蘭縣,羅東鎮
機車竊盜,113,1214,新竹縣,竹東鎮
機車竊盜,113,1214,南投縣,埔里鎮
機車竊盜,113,1214,南投縣,埔里鎮
機車竊盜,113,1214,嘉義縣,民雄鄉
機車竊盜,113,1214,屏東縣,東港鎮
機車竊盜,113,1214,高雄市,楠梓區
機車竊盜,113,1214,高雄市,鳳山區
機車竊盜,113,1214,高雄市,大社區
機車竊盜,113,1214,新北市,新莊區
機車竊盜,113,1214,臺中市,西屯區
機車竊盜,113,1214,臺南市,中西區
機車竊盜,113,1214,桃園市,楊梅區
機車竊盜,113,1215,屏東縣,佳冬鄉
機車竊盜,113,1215,新竹市,東區
機車竊盜,113,1215,高雄市,楠梓區
機車竊盜,113,1215,高雄市,大寮區
機車竊盜,113,1215,新北市,板橋區
機車竊盜,113,1215,新北市,永和區
